CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],vm_id,datetime,Memory usage [%]
8,20799.997592,21196.93087938067,100.0,20971520.0,4040511.2,0.0,1.9333333333333331,0.1333333333333333,1.0666666666666669,202,2013-08-31 03:53:23,19.266658782958984
8,20799.997592,21255.864205891332,100.0,20971520.0,3593118.1333333333,0.0,1.0666666666666669,0.2,0.8,202,2013-08-31 03:58:23,17.13332239786784
8,20799.997592,21271.464204085336,100.0,20971520.0,4096435.2,0.0,0.9333333333333332,0.2,0.8,202,2013-08-31 04:03:23,19.5333251953125
8,20799.997592,21222.93087637067,100.0,20971520.0,4362074.666666667,0.0,0.6666666666666666,0.0,0.8666666666666667,202,2013-08-31 04:08:23,20.79999287923177
8,20799.997592,21332.130863728667,100.0,20971520.0,3830794.933333333,0.0,0.6666666666666666,0.0666666666666666,0.8,202,2013-08-31 04:13:23,18.26665369669596
8,20799.997592,21101.597557084,100.0,20971520.0,4082454.133333334,0.0,0.7333333333333333,0.0,0.8,202,2013-08-31 04:18:23,19.466658274332683
8,20799.997592,21371.99752578,100.0,20971520.0,5075106.133333334,124.46666666666668,14.4,0.0,0.8,202,2013-08-31 04:23:23,24.19999186197917
8,20799.997592,21283.597536014,100.0,20971520.0,4823447.2,0.0,1.0,0.0,0.8,202,2013-08-31 04:28:23,22.999988555908203
8,20799.997592,21373.73085891267,100.0,20971520.0,4278188.266666667,31.533333333333335,3.466666666666667,0.6666666666666666,0.8666666666666667,202,2013-08-31 04:33:23,20.399991353352863
8,20799.997592,21297.46420107533,100.0,20971520.0,4180321.6,0.0,0.6666666666666666,0.0,0.8666666666666667,202,2013-08-31 04:38:23,19.933326721191406
8,20799.997592,21361.597526984,100.0,20971520.0,4683637.333333333,0.0,0.7333333333333333,0.0,0.8666666666666667,202,2013-08-31 04:43:23,22.33332316080729
8,20799.997592,21278.397536616,100.0,20971520.0,4585770.666666667,0.0,1.8,0.0,1.0666666666666669,202,2013-08-31 04:48:23,21.866658528645836
8,20799.997592,21313.06419926933,100.0,20971520.0,4655676.266666667,0.0666666666666666,2.4,0.2,1.0666666666666669,202,2013-08-31 04:53:23,22.199994405110676
8,20799.997592,21300.930867340667,100.0,20971520.0,4026531.2,0.0,1.6,0.0,0.8666666666666667,202,2013-08-31 04:58:23,19.199996948242188
8,20799.997592,21137.99755287,100.0,20971520.0,4138378.933333333,0.0,1.4666666666666666,0.0,0.8666666666666667,202,2013-08-31 05:03:23,19.73332850138346
8,20799.997592,21281.864202881337,100.0,20971520.0,3928663.2,0.0,0.5333333333333333,0.2666666666666666,0.8,202,2013-08-31 05:08:23,18.733325958251953
8,20799.997592,21162.26421672733,100.0,20971520.0,4641694.933333334,0.0,0.8,0.4,0.7333333333333333,202,2013-08-31 05:13:23,22.133326212565105
8,20799.997592,21368.530859514667,100.0,20971520.0,4557808.266666667,12.8,16.8,0.6,1.0,202,2013-08-31 05:18:23,21.73332341512044
8,20799.997592,21172.66421552333,100.0,20971520.0,5368707.466666667,0.0,1.6,575.7333333333333,15.533333333333331,202,2013-08-31 05:23:23,25.59999211629232
8,20799.997592,21366.797526381997,100.0,20971520.0,5802118.4,0.0,0.6666666666666666,213.13333333333333,3.0,202,2013-08-31 05:28:23,27.66665649414063
8,20799.997592,21165.73088299267,100.0,20971520.0,6515151.2,0.0666666666666666,0.8,91.73333333333332,1.9333333333333331,202,2013-08-31 05:33:23,31.066661834716797
8,20799.997592,21295.730867942668,100.0,20971520.0,4655675.466666667,0.0,0.8,0.0666666666666666,0.8,202,2013-08-31 05:38:23,22.199990590413414
8,20799.997592,21370.264192647333,100.0,20971520.0,4404016.8,0.0,0.6666666666666666,0.1333333333333333,0.8666666666666667,202,2013-08-31 05:43:23,20.999988555908203
8,20799.997592,21288.797535412,100.0,20971520.0,4194302.4,0.0,15.0,39.666666666666664,10.4,202,2013-08-31 05:48:23,19.99999237060547
8,20799.997592,21189.99754685,100.0,20971520.0,6668942.133333334,0.0,1.1333333333333333,750.1333333333333,8.666666666666666,202,2013-08-31 05:53:23,31.799994150797527
8,20799.997592,21193.46421311533,100.0,20971520.0,5690270.933333334,0.0,1.2,880.3333333333334,18.4,202,2013-08-31 05:58:23,27.133326212565105
8,20799.997592,21337.33086312667,100.0,20971520.0,5550461.333333333,0.0,0.8,91.6,1.8666666666666667,202,2013-08-31 06:03:23,26.466662089029946
8,20799.997592,21245.46420709533,100.0,20971520.0,5466574.133333334,0.0,0.6666666666666666,0.4666666666666667,0.9333333333333332,202,2013-08-31 06:08:23,26.066656748453777
8,20799.997592,21347.730861922664,100.0,20971520.0,4529846.666666667,0.0,0.9333333333333332,0.1333333333333333,0.6,202,2013-08-31 06:13:24,21.59999211629232
8,20799.997592,21186.530880584665,100.0,20971520.0,3802834.133333334,0.0,0.8,0.0,0.6666666666666666,202,2013-08-31 06:18:24,18.133326212565105
8,20799.997592,21382.397524576,100.0,20971520.0,4417998.4,0.0,0.6,0.5333333333333333,0.8666666666666667,202,2013-08-31 06:23:24,21.06665802001953
8,20799.997592,21266.264204687333,100.0,20971520.0,5200934.933333334,0.0,0.8666666666666667,0.0,0.7333333333333333,202,2013-08-31 06:28:24,24.79999033610026
8,20799.997592,21363.33086011667,100.0,20971520.0,5718232.8,0.0,1.2666666666666666,788.8,17.733333333333334,202,2013-08-31 06:33:24,27.266658782958984
8,20799.997592,21243.730873962668,100.0,20971520.0,6123682.133333334,0.0,0.8666666666666667,91.86666666666666,1.8,202,2013-08-31 06:38:24,29.199991861979168
8,20799.997592,21235.064208299333,100.0,20971520.0,5494536.533333333,0.0,1.8,0.2666666666666666,0.7333333333333333,202,2013-08-31 06:43:24,26.199991861979164
8,20799.997592,21293.99753481,100.0,20971520.0,5774157.866666666,0.0,3.7333333333333334,788.8,17.733333333333334,202,2013-08-31 06:48:24,27.53333028157552
8,20799.997592,21299.197534208,100.0,20971520.0,5913968.0,0.0666666666666666,1.8,91.86666666666666,2.1333333333333333,202,2013-08-31 06:53:24,28.19999694824219
8,20799.997592,21351.197528188,100.0,20971520.0,5774157.066666666,0.0,8.266666666666667,0.6666666666666666,0.9333333333333332,202,2013-08-31 06:58:24,27.533326466878254
8,20799.997592,21247.197540228,100.0,20971520.0,4823447.2,0.0,0.8666666666666667,0.7333333333333333,0.6666666666666666,202,2013-08-31 07:03:24,22.999988555908203
8,20799.997592,21328.66419746333,100.0,20971520.0,4166340.533333333,0.0,0.8,0.2666666666666666,0.8,202,2013-08-31 07:08:24,19.86665980021159
8,20799.997592,21139.730886002668,100.0,20971520.0,6626998.133333334,0.0,1.2666666666666666,788.8666666666667,17.533333333333335,202,2013-08-31 07:13:24,31.59998957316081
8,20799.997592,21397.99752277,100.0,20971520.0,6585054.933333334,0.0,0.7333333333333333,91.66666666666669,1.8,202,2013-08-31 07:18:24,31.39998881022136
8,20799.997592,21195.197546248004,100.0,20971520.0,5019182.4,0.0666666666666666,0.6666666666666666,0.0,0.6,202,2013-08-31 07:23:24,23.93332672119141
8,20799.997592,21366.797526381997,100.0,20971520.0,4236245.066666666,0.0,0.8,0.0666666666666666,0.8,202,2013-08-31 07:28:24,20.19999059041341
8,20799.997592,21221.197543238,100.0,20971520.0,4823448.266666667,0.0,0.8666666666666667,0.2666666666666666,0.7333333333333333,202,2013-08-31 07:33:24,22.999993642171223
8,20799.997592,21330.397530596,100.0,20971520.0,4138378.933333333,0.0,0.8666666666666667,0.2666666666666666,0.8666666666666667,202,2013-08-31 07:38:24,19.73332850138346
8,20799.997592,21269.730870952662,100.0,20971520.0,3914681.866666666,0.0,0.6,0.0,0.8666666666666667,202,2013-08-31 07:43:24,18.66665776570638
8,20799.997592,21366.797526381997,100.0,20971520.0,4655676.0,0.0,2.4,0.1333333333333333,0.9333333333333332,202,2013-08-31 07:48:24,22.199993133544922
8,20799.997592,21278.397536616,100.0,20971520.0,4725580.8,0.0,1.8666666666666667,0.4,1.2,202,2013-08-31 07:53:24,22.533325195312496
8,20799.997592,21321.730864932662,100.0,20971520.0,4809466.4,0.0,1.0666666666666669,0.0666666666666666,0.7333333333333333,202,2013-08-31 07:58:24,22.93332290649414
8,20799.997592,21342.53086252467,100.0,20971520.0,4138378.4,0.0,0.6666666666666666,0.4,0.8,202,2013-08-31 08:03:24,19.733325958251953
8,20799.997592,21176.130881788664,100.0,20971520.0,4306151.2,0.0,0.8666666666666667,0.0,0.9333333333333332,202,2013-08-31 08:08:24,20.533329010009766
8,20799.997592,21389.330857106663,100.0,20971520.0,5186954.933333334,0.0,1.1333333333333333,788.9333333333333,17.6,202,2013-08-31 08:13:24,24.733328501383465
8,20799.997592,21108.530889614667,100.0,20971520.0,7843346.933333334,34.0,2.2,91.46666666666668,1.8,202,2013-08-31 08:18:24,37.399992624918625
8,20799.997592,21297.46420107533,100.0,20971520.0,5858042.666666667,0.5333333333333333,1.2,0.2666666666666666,0.8,202,2013-08-31 08:23:24,27.933324178059898
8,20799.997592,21248.93087336067,100.0,20971520.0,4977239.733333333,0.0,2.8,0.1333333333333333,0.8666666666666667,202,2013-08-31 08:28:24,23.733328501383465
8,20799.997592,21366.797526381997,100.0,20971520.0,4655676.533333333,0.0,0.6666666666666666,0.4666666666666667,0.8,202,2013-08-31 08:33:24,22.19999567667643
8,20799.997592,21252.397539626003,100.0,20971520.0,4557810.133333334,0.0,9.0,0.2666666666666666,0.8,202,2013-08-31 08:38:24,21.73333231608073
8,20799.997592,21311.33086613667,100.0,20971520.0,4487903.466666667,0.0,1.0,0.2,0.8,202,2013-08-31 08:43:24,21.399991353352867
8,20799.997592,21321.730864932662,100.0,20971520.0,4026530.4,0.0,3.7333333333333334,0.1333333333333333,0.8,202,2013-08-31 08:48:25,19.199993133544922
8,20799.997592,21325.197531198,100.0,20971520.0,3844776.8,0.3333333333333333,2.0,1.1333333333333333,2.2666666666666666,202,2013-08-31 08:53:25,18.333324432373047
8,20799.997592,21359.864193851332,100.0,20971520.0,4348094.4,0.0,1.9333333333333331,0.4,0.6666666666666666,202,2013-08-31 08:58:25,20.733329772949222
8,20799.997592,21184.797547452,100.0,20971520.0,4278188.8,0.0,1.1333333333333333,0.2,0.8666666666666667,202,2013-08-31 09:03:25,20.399993896484375
8,20799.997592,21387.597523974,100.0,20971520.0,3970606.4,0.0,2.2666666666666666,0.0666666666666666,0.8666666666666667,202,2013-08-31 09:08:25,18.933326721191406
8,20799.997592,21193.46421311533,100.0,20971520.0,4348093.6,0.0,0.9333333333333332,0.0,0.6,202,2013-08-31 09:13:25,20.733325958251953
8,20799.997592,21352.930861320667,100.0,20971520.0,3900700.8,0.0,2.0,0.0,0.8666666666666667,202,2013-08-31 09:18:25,18.59999084472656
8,20799.997592,21228.130875768667,100.0,20971520.0,4026529.866666666,0.0,1.0666666666666669,0.0,0.8,202,2013-08-31 09:23:25,19.19999059041341
8,20799.997592,21344.26419565733,100.0,20971520.0,4725580.533333333,0.0,2.3333333333333335,0.0,0.8,202,2013-08-31 09:28:25,22.533323923746746
8,20799.997592,21302.66420047333,100.0,20971520.0,5186954.666666667,0.0,0.8666666666666667,0.0666666666666666,0.6666666666666666,202,2013-08-31 09:33:25,24.733327229817707
8,20799.997592,21363.33086011667,100.0,20971520.0,4585770.4,0.0,1.4666666666666666,0.4666666666666667,0.9333333333333332,202,2013-08-31 09:38:25,21.866657257080078
8,20799.997592,21333.86419686133,100.0,20971520.0,4893353.6,0.0,1.2666666666666666,0.4666666666666667,0.8,202,2013-08-31 09:43:25,23.333328247070312
8,20799.997592,21344.26419565733,100.0,20971520.0,4557809.066666666,0.0,2.6666666666666665,0.0,1.0,202,2013-08-31 09:48:25,21.733327229817707
8,20799.997592,21276.66420348333,100.0,20971520.0,5047144.8,0.1333333333333333,3.6666666666666665,788.9333333333333,17.933333333333334,202,2013-08-31 09:53:25,24.066661834716797
8,20799.997592,21053.06422936933,100.0,20971520.0,6389321.333333333,0.0666666666666666,0.6666666666666666,91.4,1.8,202,2013-08-31 09:58:25,30.46665827433268
8,20799.997592,21332.130863728667,100.0,20971520.0,6081739.2,0.0,2.066666666666667,0.2,0.8666666666666667,202,2013-08-31 10:03:25,28.999992370605472
8,20799.997592,21162.26421672733,100.0,20971520.0,4921314.666666667,0.0,6.466666666666667,0.2,0.9333333333333332,202,2013-08-31 10:08:25,23.466657002766926
8,20799.997592,21361.597526984,100.0,20971520.0,4571788.8,0.0,4.866666666666666,0.2,0.8,202,2013-08-31 10:13:25,21.79998779296875
8,20799.997592,21205.597545044,100.0,20971520.0,4180321.6,0.0,0.6,0.3333333333333333,0.8,202,2013-08-31 10:18:25,19.933326721191406
8,20799.997592,21280.130869748667,100.0,20971520.0,4501885.333333333,0.0666666666666666,2.533333333333333,0.3333333333333333,0.9333333333333332,202,2013-08-31 10:23:25,21.46666208902995
8,20799.997592,21299.197534208,100.0,20971520.0,4431979.733333333,0.0,1.0666666666666669,0.2,0.8,202,2013-08-31 10:28:25,21.133326212565105
8,20799.997592,21219.464210105332,100.0,20971520.0,4026529.866666666,0.0,2.8666666666666667,0.2,0.8,202,2013-08-31 10:33:25,19.19999059041341
8,20799.997592,21314.797532401997,100.0,20971520.0,3830796.2666666666,0.0,0.7333333333333333,0.0666666666666666,0.8666666666666667,202,2013-08-31 10:38:25,18.26666005452474
8,20799.997592,21170.93088239067,100.0,20971520.0,4194302.933333333,0.0,1.8666666666666667,0.0,0.8,202,2013-08-31 10:43:25,19.99999491373698
8,20799.997592,21391.06419023933,100.0,20971520.0,4292169.6,0.0,2.7333333333333334,0.0,0.9333333333333332,202,2013-08-31 10:48:25,20.466659545898438
8,20799.997592,21058.264228767333,100.0,20971520.0,4138378.133333334,0.0,3.1333333333333333,0.0,1.0666666666666669,202,2013-08-31 10:53:25,19.7333246866862
8,20799.997592,21359.864193851332,100.0,20971520.0,4264207.466666667,0.0,1.1333333333333333,0.0666666666666666,0.8,202,2013-08-31 10:58:26,20.333325703938804
8,20799.997592,21285.33086914667,100.0,20971520.0,4208283.733333333,0.0,1.9333333333333331,0.0666666666666666,0.6666666666666666,202,2013-08-31 11:03:26,20.066660563151043
8,20799.997592,21307.864199871332,100.0,20971520.0,4795484.8,0.0,1.0,0.0666666666666666,0.7333333333333333,202,2013-08-31 11:08:26,22.866653442382812
8,20799.997592,20739.33093235667,99.70833333333334,20971520.0,5186953.6,0.0666666666666666,2.933333333333333,18.6,10.0,202,2013-08-31 11:13:26,24.733322143554688
8,20799.997592,21103.33089021667,100.0,20971520.0,5578422.933333334,0.0,1.0,788.9333333333333,12.466666666666669,202,2013-08-31 11:18:26,26.599993387858074
8,20799.997592,21378.930858310672,100.0,20971520.0,5648327.2,0.0,2.0,92.93333333333334,1.8666666666666667,202,2013-08-31 11:23:26,26.93332290649414
8,20799.997592,21091.197558288,100.0,20971520.0,4907334.133333334,0.0,1.0666666666666669,0.8,0.6666666666666666,202,2013-08-31 11:28:26,23.39999262491862
8,20799.997592,21264.530871554663,100.0,20971520.0,4334113.6,0.0,3.2,366.8,13.266666666666667,202,2013-08-31 11:33:25,20.666664123535156
8,20799.997592,21300.930867340667,100.0,20971520.0,5061125.333333333,0.0,0.8666666666666667,423.0,5.266666666666667,202,2013-08-31 11:38:25,24.133326212565105
8,20799.997592,21247.197540228,100.0,20971520.0,4991219.2,0.0,1.8,91.53333333333332,1.8666666666666667,202,2013-08-31 11:43:25,23.799987792968754
8,20799.997592,21292.26420167733,100.0,20971520.0,4753541.333333333,0.0,10.2,0.2666666666666666,1.1333333333333333,202,2013-08-31 11:48:25,22.666651407877602
8,20799.997592,21259.33087215667,100.0,20971520.0,4348093.866666666,0.0666666666666666,3.7333333333333334,0.0,1.2,202,2013-08-31 11:53:25,20.733327229817704
8,20799.997592,21287.064202279333,100.0,20971520.0,4026531.2,0.0,1.1333333333333333,0.0,0.9333333333333332,202,2013-08-31 11:58:25,19.199996948242188
8,20799.997592,21193.46421311533,100.0,20971520.0,4264207.466666667,0.0,1.8,0.0,0.7333333333333333,202,2013-08-31 12:03:25,20.333325703938804
8,20799.997592,21318.264198667333,100.0,20971520.0,3355442.1333333333,0.0,1.0666666666666669,0.0,0.7333333333333333,202,2013-08-31 12:08:25,15.999994913736979
8,20799.997592,21215.99754384,100.0,20971520.0,3397384.8,0.0666666666666666,3.1333333333333333,0.1333333333333333,0.8666666666666667,202,2013-08-31 12:13:25,16.199993133544922
8,20799.997592,21276.66420348333,100.0,20971520.0,3690986.4,0.0,1.2666666666666666,0.2666666666666666,0.8,202,2013-08-31 12:18:25,17.599994659423828
8,20799.997592,21158.797550462,100.0,20971520.0,4865391.466666667,0.0,1.8666666666666667,790.0666666666667,17.666666666666668,202,2013-08-31 12:23:25,23.199994405110676
8,20799.997592,21205.597545044,100.0,20971520.0,5969890.933333334,0.0,1.0,91.73333333333332,1.6666666666666667,202,2013-08-31 12:28:25,28.466658274332683
8,20799.997592,21319.9975318,100.0,20971520.0,5424631.733333333,0.0,1.0666666666666669,0.5333333333333333,0.8666666666666667,202,2013-08-31 12:33:25,25.86665980021159
8,20799.997592,21207.330878176672,100.0,20971520.0,4655675.2,0.0,2.4,0.1333333333333333,0.8666666666666667,202,2013-08-31 12:38:25,22.199989318847656
8,20799.997592,21297.46420107533,100.0,20971520.0,4264208.266666667,0.0,0.9333333333333332,0.1333333333333333,0.8666666666666667,202,2013-08-31 12:43:25,20.333329518636067
8,20799.997592,21184.797547452,100.0,20971520.0,4809466.666666667,0.0,3.8,0.2,1.0666666666666669,202,2013-08-31 12:48:26,22.933324178059898
8,20799.997592,21316.530865534663,100.0,20971520.0,4222264.266666667,0.0,1.9333333333333331,0.0,1.0,202,2013-08-31 12:53:26,20.133324940999348
8,20799.997592,21155.33088419667,100.0,20971520.0,5186955.2,0.0,3.4,789.6666666666666,17.866666666666667,202,2013-08-31 12:58:26,24.73332977294922
8,20799.997592,21255.864205891332,100.0,20971520.0,6123681.6,0.0,0.8666666666666667,91.8,1.8666666666666667,202,2013-08-31 13:03:26,29.199989318847653
8,20799.997592,21254.13087275867,100.0,20971520.0,5424631.466666667,0.0,2.3333333333333335,0.1333333333333333,0.8666666666666667,202,2013-08-31 13:08:26,25.866658528645836
8,20799.997592,21209.064211309327,100.0,20971520.0,4320131.466666667,0.0,0.9333333333333332,0.0,0.7333333333333333,202,2013-08-31 13:13:26,20.599992116292317
8,20799.997592,21306.130866738666,100.0,20971520.0,4166339.466666667,0.0,2.3333333333333335,0.2,0.8666666666666667,202,2013-08-31 13:18:26,19.866654713948567
8,20799.997592,21184.797547452,100.0,20971520.0,4068473.066666667,0.0,8.533333333333333,39.93333333333333,9.933333333333334,202,2013-08-31 13:23:26,19.399991353352867
8,20799.997592,21314.797532401997,100.0,20971520.0,5117049.6,0.0,2.2,750.5333333333333,8.733333333333333,202,2013-08-31 13:28:26,24.399993896484375
8,20799.997592,21261.06420528933,100.0,20971520.0,5242878.666666667,0.0,1.2,91.73333333333332,1.8,202,2013-08-31 13:33:26,24.999993642171226
8,20799.997592,21271.464204085336,100.0,20971520.0,5326764.8,124.53333333333332,29.0,0.3333333333333333,1.2,202,2013-08-31 13:38:26,25.399993896484375
8,20799.997592,21257.597539024,100.0,20971520.0,5145011.733333333,0.0,8.8,0.3333333333333333,0.7333333333333333,202,2013-08-31 13:43:26,24.53332773844401
8,20799.997592,21257.597539024,100.0,20971520.0,4907333.6,0.0,6.266666666666667,0.0,1.0,202,2013-08-31 13:48:26,23.39999008178711
8,20799.997592,21361.597526984,100.0,20971520.0,4767524.8,31.533333333333335,4.333333333333333,0.0,1.1333333333333333,202,2013-08-31 13:53:26,22.73332977294922
8,20799.997592,21202.13087877867,100.0,20971520.0,4809466.933333334,0.0,4.133333333333334,0.0666666666666666,0.8666666666666667,202,2013-08-31 13:58:26,22.933325449625652
8,20799.997592,21330.397530596,100.0,20971520.0,5480555.733333333,0.0,1.4,0.2,0.7333333333333333,202,2013-08-31 14:03:26,26.133326212565105
8,20799.997592,21155.33088419667,100.0,20971520.0,4222265.066666666,0.0,1.7333333333333334,0.0,1.0,202,2013-08-31 14:08:26,20.133328755696613
8,20799.997592,21269.730870952662,100.0,20971520.0,4935296.533333333,0.0,1.1333333333333333,0.0666666666666666,0.8,202,2013-08-31 14:13:26,23.533327738444008
8,20799.997592,21205.597545044,100.0,20971520.0,4977239.733333333,0.0,2.2,0.2666666666666666,1.0,202,2013-08-31 14:18:26,23.733328501383465
8,20799.997592,21285.33086914667,100.0,20971520.0,4362074.933333334,0.0,1.3333333333333333,0.2,0.7333333333333333,202,2013-08-31 14:23:26,20.799994150797527
8,20799.997592,21354.66419445333,100.0,20971520.0,3774872.0,0.0,1.8,0.2666666666666666,0.8,202,2013-08-31 14:28:26,17.99999237060547
8,20799.997592,21212.530877574667,100.0,20971520.0,4613732.8,0.0,1.2666666666666666,0.0,0.9333333333333332,202,2013-08-31 14:33:26,21.99999237060547
8,20799.997592,21387.597523974,100.0,20971520.0,4487904.266666667,0.0666666666666666,0.8,0.0,0.9333333333333332,202,2013-08-31 14:38:26,21.39999516805013
8,20799.997592,21228.130875768667,100.0,20971520.0,4599752.8,0.0,3.066666666666667,0.0666666666666666,0.9333333333333332,202,2013-08-31 14:43:26,21.933330535888672
8,20799.997592,21385.86419084133,100.0,20971520.0,4208282.4,0.0,2.6,0.0,0.9333333333333332,202,2013-08-31 14:48:26,20.06665420532227
8,20799.997592,21105.06422334933,100.0,20971520.0,4417998.933333334,0.0,3.066666666666667,0.0666666666666666,1.2,202,2013-08-31 14:53:26,21.066660563151043
8,20799.997592,21337.33086312667,100.0,20971520.0,3830796.0,0.2,1.8,0.4,0.9333333333333332,202,2013-08-31 14:58:26,18.266658782958984
8,20799.997592,21274.93087035067,100.0,20971520.0,4376056.0,0.0,2.6,0.0,0.8,202,2013-08-31 15:03:26,20.866661071777344
8,20799.997592,21292.26420167733,100.0,20971520.0,3774870.933333333,0.0,0.7333333333333333,0.2,0.9333333333333332,202,2013-08-31 15:08:26,17.99998728434245
8,20799.997592,21335.597529994004,100.0,20971520.0,4040511.466666667,0.0666666666666666,9.266666666666667,0.2666666666666666,1.0666666666666669,202,2013-08-31 15:13:26,19.26666005452474
8,20799.997592,21210.797544442,100.0,20971520.0,5186954.933333334,0.0,1.7333333333333334,790.0666666666667,18.0,202,2013-08-31 15:18:27,24.733328501383465
8,20799.997592,21352.930861320667,100.0,20971520.0,6025816.0,0.0,2.6,91.53333333333332,1.8,202,2013-08-31 15:23:27,28.73332977294922
8,20799.997592,21110.26422274733,100.0,20971520.0,5368707.733333333,0.0,0.7333333333333333,0.4666666666666667,0.8,202,2013-08-31 15:28:27,25.59999338785807
8,20799.997592,21351.197528188,100.0,20971520.0,4767523.733333333,0.0,2.0,0.0,0.8666666666666667,202,2013-08-31 15:33:27,22.7333246866862
8,20799.997592,21300.930867340667,100.0,20971520.0,4250225.866666666,0.0,0.8666666666666667,0.4,0.8666666666666667,202,2013-08-31 15:38:27,20.266656239827473
8,20799.997592,21264.530871554663,100.0,20971520.0,4641695.2,0.0,2.466666666666667,0.2,0.8666666666666667,202,2013-08-31 15:43:27,22.13332748413086
8,20799.997592,21349.464195055338,100.0,20971520.0,3830796.2666666666,0.0,2.6,0.0,1.0666666666666669,202,2013-08-31 15:48:27,18.26666005452474
8,20799.997592,21267.99753782,100.0,20971520.0,3970606.133333334,0.0666666666666666,3.2666666666666666,0.0,1.1333333333333333,202,2013-08-31 15:53:27,18.933325449625656
8,20799.997592,21306.130866738666,100.0,20971520.0,5061124.533333333,1.4666666666666666,4.733333333333333,789.6,17.866666666666667,202,2013-08-31 15:58:27,24.133322397867836
8,20799.997592,21096.397557686,100.0,20971520.0,5662309.866666666,0.0,2.466666666666667,91.53333333333332,1.8,202,2013-08-31 16:03:27,26.999997456868485
8,20799.997592,21423.99751976,100.0,20971520.0,5788137.866666666,0.0,0.7333333333333333,0.3333333333333333,0.9333333333333332,202,2013-08-31 16:08:27,27.599992116292317
8,20799.997592,21299.197534208,100.0,20971520.0,4431979.733333333,0.0,0.8666666666666667,0.0,0.8666666666666667,202,2013-08-31 16:13:27,21.133326212565105
8,20799.997592,21365.06419324933,100.0,20971520.0,3858757.6,0.0,0.6666666666666666,0.0,0.8,202,2013-08-31 16:18:27,18.39999008178711
8,20799.997592,21160.530883594667,100.0,20971520.0,5368707.2,0.0,1.6,794.2,26.466666666666665,202,2013-08-31 16:23:27,25.599990844726562
8,20799.997592,21273.197537218,100.0,20971520.0,7787422.666666667,0.0,0.8,877.0666666666667,10.533333333333331,202,2013-08-31 16:28:27,37.13332494099935
8,20799.997592,21333.86419686133,100.0,20971520.0,6640978.666666667,0.0,0.9333333333333332,91.8,1.8,202,2013-08-31 16:33:27,31.666653951009117
8,20799.997592,21267.99753782,100.0,20971520.0,5774157.333333333,0.0,0.8,0.1333333333333333,0.6666666666666666,202,2013-08-31 16:38:27,27.533327738444008
8,20799.997592,21356.397527586,100.0,20971520.0,4669656.533333333,0.0,0.5333333333333333,0.0,0.8,202,2013-08-31 16:43:27,22.266657511393227
8,20799.997592,21195.197546248004,100.0,20971520.0,4390037.333333333,0.0,2.2,0.5333333333333333,0.9333333333333332,202,2013-08-31 16:48:27,20.933329264322914
8,20799.997592,21023.597566113996,100.0,20971520.0,4376055.733333333,0.0666666666666666,1.6,0.0,1.0666666666666669,202,2013-08-31 16:53:27,20.86665980021159
8,20799.997592,21150.130884798666,100.0,20971520.0,3886719.7333333334,0.0,1.2,0.2,1.0,202,2013-08-31 16:58:27,18.533323923746746
8,20799.997592,21287.064202279333,100.0,20971520.0,3886720.533333333,0.0,8.933333333333334,0.2,0.8666666666666667,202,2013-08-31 17:03:27,18.53332773844401
8,20799.997592,21359.864193851332,100.0,20971520.0,4627713.333333333,0.0,0.7333333333333333,0.2666666666666666,0.8,202,2013-08-31 17:08:27,22.066656748453774
8,20799.997592,21195.197546248004,100.0,20971520.0,4445960.8,0.0,0.7333333333333333,0.0,0.8,202,2013-08-31 17:13:27,21.19999313354492
8,20799.997592,21382.397524576,100.0,20971520.0,4445960.533333333,0.0666666666666666,0.6,0.0,0.8666666666666667,202,2013-08-31 17:18:27,21.199991861979168
8,20799.997592,21160.530883594667,100.0,20971520.0,4823448.0,0.0,0.6666666666666666,0.0,0.8,202,2013-08-31 17:23:27,22.99999237060547
8,20799.997592,21176.130881788664,100.0,20971520.0,4795484.533333333,0.0,1.0,0.0,0.7333333333333333,202,2013-08-31 17:28:27,22.866652170817055
8,20799.997592,21328.66419746333,100.0,20971520.0,4893354.133333334,0.0,1.0666666666666669,789.6666666666666,17.933333333333334,202,2013-08-31 17:33:27,23.333330790201824
8,20799.997592,21018.397566716,100.0,20971520.0,6095721.333333333,0.0,0.8,91.6,1.7333333333333334,202,2013-08-31 17:38:27,29.066664377848305
8,20799.997592,21351.197528188,100.0,20971520.0,4879372.266666667,0.0,0.6,0.4,0.8666666666666667,202,2013-08-31 17:43:27,23.266660054524742
8,20799.997592,21202.13087877867,100.0,20971520.0,4096435.2,0.0,2.0,0.0666666666666666,1.0666666666666669,202,2013-08-31 17:48:27,19.5333251953125
8,20799.997592,21274.93087035067,100.0,20971520.0,3956624.8,0.0,12.333333333333334,0.2,1.0,202,2013-08-31 17:53:27,18.866657257080078
8,20799.997592,21224.66420950333,100.0,20971520.0,4641695.733333333,0.0,1.4,0.2,0.9333333333333332,202,2013-08-31 17:58:27,22.13333002726237
8,20799.997592,21131.06422033933,100.0,20971520.0,4501884.266666667,0.0,0.6666666666666666,1.1333333333333333,2.0,202,2013-08-31 18:03:27,21.466657002766926
